"openGammaCall","openGammaPut","closeMin001","closeMin002","closeMin003","closeMin004","closeMin005","closeMin006","closeMin007","closeMin008","closeMin009","closeMin010","closeMin011","closeMin012","closeMin013","closeMin014","closeMin015","closeMin016","closeMin017","closeMin018","closeMin019","closeMin020","closeMin021","closeMin022","closeMin023","closeMin024","closeMin025","closeMin026","closeMin027","closeMin028","closeMin029","closeMin030","closeMin031","closeMin032","closeMin033","closeMin034","closeMin035","closeMin036","closeMin037","closeMin038","closeMin039","closeMin040","closeMin041","closeMin042","closeMin043","closeMin044","closeMin045","closeMin046","closeMin047","closeMin048","closeMin049","closeMin050","closeMin051","closeMin052","closeMin053","closeMin054","closeMin055","closeMin056","closeMin057","closeMin058","closeMin059","closeMin060","closeMin061","closeMin062","closeMin063","closeMin064","closeMin065","closeMin066","closeMin067","closeMin068","closeMin069","closeMin070","closeMin071","closeMin072","closeMin073","closeMin074","closeMin075","closeMin076","closeMin077","closeMin078","closeMin079","closeMin080","closeMin081","closeMin082","closeMin083","closeMin084","closeMin085","closeMin086","closeMin087","closeMin088","closeMin089","closeMin090","closeMin091","closeMin092","closeMin093","closeMin094","closeMin095","closeMin096","closeMin097","closeMin098","closeMin099","closeMin100","closeMin101","closeMin102","closeMin103","closeMin104","closeMin105","closeMin106","closeMin107","closeMin108","closeMin109","closeMin110","closeMin111","closeMin112","closeMin113","closeMin114","closeMin115","closeMin116","closeMin117","closeMin118","closeMin119","closeMin120","closeMin121","closeMin122","closeMin123","closeMin124","closeMin125","closeMin126","closeMin127","closeMin128","closeMin129","closeMin130","closeMin131","closeMin132","closeMin133","closeMin134","closeMin135","closeMin136","closeMin137","closeMin138","closeMin139","closeMin140","closeMin141","closeMin142","closeMin143","closeMin144","closeMin145","closeMin146","closeMin147","closeMin148","closeMin149","closeMin150","closeMin151","closeMin152","closeMin153","closeMin154","closeMin155","closeMin156","closeMin157","closeMin158","closeMin159","closeMin160","closeMin161","closeMin162","closeMin163","closeMin164","closeMin165","closeMin166","closeMin167","closeMin168","closeMin169","closeMin170","closeMin171","closeMin172","closeMin173","closeMin174","closeMin175","closeMin176","closeMin177","closeMin178","closeMin179","closeMin180","closeMin181","closeMin182","closeMin183","closeMin184","closeMin185","closeMin186","closeMin187","closeMin188","closeMin189","closeMin190","closeMin191","closeMin192","closeMin193","closeMin194","closeMin195","closeMin196","closeMin197","closeMin198","closeMin199","closeMin200","closeMin201","closeMin202","closeMin203","closeMin204","closeMin205","closeMin206","closeMin207","closeMin208","closeMin209","closeMin210","closeMin211","closeMin212","closeMin213","closeMin214","closeMin215","closeMin216","closeMin217","closeMin218","closeMin219","closeMin220","closeMin221","closeMin222","closeMin223","closeMin224","closeMin225","closeMin226","closeMin227","closeMin228","closeMin229","closeMin230","closeMin231","closeMin232","closeMin233","closeMin234","closeMin235","closeMin236","closeMin237","closeMin238","closeMin239","closeMin240"
72183847,118875158,100,100.0364,100.0091,100.0456,100.0273,100.0091,100.0182,100,100,99.9909,99.9909,100.0091,100.0091,100.0456,100.0638,100.0547,100.0729,100.0638,100.0638,100.0729,100.0638,100.0638,100.0729,100.0638,100.0638,100.0638,100.0729,100.082,100.082,100.082,100.1093,100.0911,100.0729,100.0638,100.0547,100.0729,100.0911,100.1002,100.1002,100.0911,100.1002,100.0729,100.082,100.0729,100.0729,100.082,100.082,100.0456,100.0638,100.0638,100.0729,100.082,100.082,100.082,100.1002,100.1093,100.1093,100.1093,100.1276,100.1367,100.1093,100.1185,100.1185,100.1093,100.1093,100.1093,100.0729,100.082,100.082,100.0911,100.1002,100.082,100.082,100.0456,100.0638,100.0638,100.0729,100.0729,100.0729,100.0729,100.0729,100.1002,100.0729,100.0638,100.0638,100.082,100.082,100.0729,100.082,100.0729,100.082,100.0729,100.0729,100.0547,100.0273,100.0273,100.0273,100.0364,100.0182,100.0456,100.0456,100.0364,100.0273,100.0182,100.0364,100.0273,100.0364,100.0273,100.0547,100.0456,100.0364,100.0273,100.0273,100.0364,100.0182,100.0273,100.0273,100.0456,100.0364,100.0182,100.0182,99.9727,99.9818,100.0456,100.0547,99.9636,99.9271,99.9362,99.8815,99.8087,99.8178,99.7995,99.7722,99.7358,99.754,99.6811,99.6811,99.6082,99.5353,99.59,99.6173,99.59,99.5809,99.6264,99.6264,99.5991,99.6173,99.6264,99.5626,99.508,99.5353,99.4351,99.4169,99.3622,99.3622,99.3349,99.3895,99.4169,99.4077,99.3166,99.3349,99.2711,99.3349,99.2802,99.2528,99.3075,99.2802,99.2346,99.2437,99.1982,99.1708,99.18,99.2073,99.2255,99.2437,99.2528,99.3349,99.3257,99.3804,99.3622,99.3349,99.3349,99.344,99.344,99.3895,99.3713,99.4351,99.4169,99.426,99.3804,99.3531,99.3895,99.4806,99.4715,99.5262,99.4715,99.4351,99.4533,99.5262,99.5353,99.4715,99.5262,99.4989,99.4624,99.3895,99.3349,99.3713,99.3531,99.2802,99.3257,99.3349,99.3713,99.3531,99.344,99.2437,99.2711,99.2437,99.2528,99.2255,99.2346,99.2528,99.3257,99.3257,99.2802,99.2437,99.2528,99.2802,99.2073,99.18,99.1708,99.1344,99.0979,99.0615,98.9886,98.9704,99.0342,99.0251,99.0251,99.0068,98.9522
66666459,116275060,100,100.0235,100.0118,100.0235,100.0118,100.0353,100.0353,100.0471,100.0353,100.0706,100.0706,100.0706,100.0706,100.0588,100.0471,100.0471,100.0353,100.0471,100.0706,100.0706,100.0941,100.0824,100.0706,100.0824,100.0824,100.0941,100.0824,100.0824,100.0941,100.0941,100.0824,100.0824,100.0824,100.0706,100.0706,100.0706,100.0706,100.0706,100.0706,100.0706,100.0824,100.0824,100.0824,100.0588,100.0706,100.0471,100.0471,100.0471,100.0471,100.0588,100.0588,100.0706,100.0706,100.0588,100.0588,100.0235,100.0353,100.0588,100.0353,100.0471,100.0588,100.0824,100.0824,100.0471,100.0588,100.0471,100.0941,100.0941,100.0941,100.1412,100.1647,100.1765,100.1529,100.1765,100.1647,100.1647,100.1529,100.1294,100.1176,100.1294,100.1059,100.1059,100.0941,100.1059,100.1059,100.1059,100.1176,100.1294,100.1176,100.1059,100.0941,100.1059,100.1059,100.0941,100.1176,100.1176,100.1059,100.1059,100.0824,100.0588,100.0588,100.0471,100.0471,100.0353,100.0471,100.0235,100.0471,100.0471,100.0235,100.0235,100,100.0118,100.0118,100.0235,100.0235,100.0353,100.0118,100,100.0118,100,99.9882,99.9529,99.9529,99.9647,99.9529,99.9647,100,100.0118,99.9647,99.9882,99.9647,99.9412,99.9176,99.9647,99.9059,99.9882,99.9294,99.9059,99.9529,100.0118,99.9765,99.9412,99.9529,99.9529,99.8706,99.9059,99.9059,99.8941,99.8706,99.8588,99.9059,99.9294,99.8941,99.8941,99.8706,99.8588,99.8941,99.8706,99.8471,99.8824,99.9176,99.9059,99.9059,99.9294,99.9059,99.9529,99.9294,99.9529,99.9412,99.9059,99.9294,99.9412,99.9647,99.9529,99.9529,100,99.9882,99.9647,99.9882,100,100,99.9647,99.9647,99.8706,99.8,99.8235,99.8,99.8,99.8,99.7882,99.8,99.8353,99.8,99.7882,99.8,99.7882,99.7882,99.8353,99.8471,99.8353,99.8471,99.8353,99.8588,99.9176,99.9647,99.9529,99.9176,99.8706,99.8588,99.8706,99.8235,99.8471,99.8706,99.8824,99.9176,99.8941,99.8706,99.9059,99.8706,99.8941,99.9176,99.8941,99.8824,99.8824,99.8941,99.9176,99.9059,99.9176,99.9294,99.9529,99.9412,99.9647,99.9294,99.9529,99.9647,99.9647,99.9529,99.9765,100.0235,100.0353
171597942,78819488,100,99.9873,100,100,100,100.0127,100.0127,100,100.0127,100,100.0127,100.0127,100.0254,100.0127,100.0254,100.0127,100.0254,100.0254,100.0127,100,100.0127,100.0254,100.0254,100.0127,100.0254,100.0127,100.0127,100.0127,100.0127,100.0127,100.0127,100,100,99.9873,100,100,100,100,100.0127,100.0127,100,100,100.0127,100.0127,100.0127,100.0381,100.0635,100.0381,99.9873,100,100.0254,100.0381,100.0381,100.0254,100.0127,100,100,100,100.0127,99.9873,99.9746,99.9746,99.9873,99.9873,99.9873,100,99.9873,100,100,100,99.9873,99.9746,99.9873,100,100.0381,100.0381,100.0381,100.0508,100.0381,100.0381,100.0127,100,99.9873,99.9873,99.9746,99.9619,99.9746,99.9619,99.9873,100,99.9746,99.9746,99.9746,99.9746,99.9746,99.9619,99.9746,99.9619,99.9492,99.9238,99.9365,99.9111,99.9365,99.9492,99.9365,99.9365,99.9492,99.9492,99.9111,99.8983,99.8983,99.8729,99.8729,99.8602,99.8602,99.8729,99.8983,99.8856,99.8856,99.8983,99.8856,99.9111,99.9238,99.9365,99.9365,99.9873,99.9873,99.9873,100.0127,100.0127,100.0254,100.0381,100,99.9746,100,99.9873,99.9873,99.9873,100,99.9873,100.0127,99.9873,99.9238,99.9365,99.9238,99.9238,99.9492,99.9619,99.9619,99.9492,99.9873,99.9873,99.9873,100,99.9873,99.9746,99.9365,99.9365,99.9238,99.9111,99.8983,99.9365,99.9111,99.9111,99.9238,99.9492,99.8983,99.9492,99.9492,99.9746,99.9492,99.9619,99.9492,99.9492,99.9746,99.9873,99.9873,100,99.9619,99.9746,99.9746,100.0127,99.9873,99.9746,99.9746,99.9746,99.9873,99.9873,99.9873,99.9873,100,100.0127,100.0508,100.0381,100.0508,100.0381,100.0254,100.0508,100.0381,100.0381,100.0381,100.0381,100.0508,100.0254,100.0254,100.0127,100,100.0381,100.0254,100.0254,100.0254,100.0508,100.1017,100.0889,100.0762,100.0381,100.0127,99.9619,99.9619,99.9746,99.9746,99.9619,99.9619,99.9619,99.9619,100,99.9619,99.9746,100,99.9746,99.9746,99.9746,99.9746,99.9873,100.0127,99.9873,100,99.9873,100,99.9873
167280147,113041700,100,100.01,100.01,99.99,100,99.99,100,100,100,100,99.98,99.98,99.98,99.99,99.99,99.98,100,100,100,99.99,99.99,99.99,99.99,99.98,99.96,99.96,99.97,99.9499,99.9399,99.9399,99.96,99.96,99.96,99.96,99.9499,99.9199,99.9399,99.9299,99.9299,99.9299,99.9099,99.9099,99.9299,99.9199,99.9399,99.9299,99.9299,99.9399,99.9399,99.9299,99.9499,99.9399,99.9399,99.9399,99.9399,99.9399,99.9499,99.9399,99.9299,99.9299,99.9199,99.9199,99.9299,99.9299,99.9299,99.9299,99.9399,99.9299,99.9299,99.9299,99.9099,99.9099,99.9099,99.9099,99.9099,99.9099,99.9199,99.9099,99.9299,99.9299,99.9299,99.9299,99.9299,99.9299,99.9199,99.9199,99.9299,99.9099,99.8999,99.8999,99.9099,99.9099,99.8999,99.8899,99.8899,99.8799,99.8799,99.8799,99.8899,99.8899,99.8899,99.9099,99.8999,99.8999,99.8899,99.8899,99.8899,99.9099,99.8999,99.8999,99.8899,99.8999,99.8899,99.8999,99.9099,99.9099,99.9099,99.9099,99.8799,99.9099,99.9199,99.9399,99.98,99.97,99.99,99.97,99.97,99.9399,99.96,99.96,99.96,100.01,99.99,100,99.97,99.97,99.9299,99.98,99.96,99.98,99.9499,99.9499,99.97,99.96,99.97,99.97,99.99,99.98,99.97,99.9399,99.96,99.96,99.97,99.97,99.99,99.99,100.04,100.02,100.03,100.02,100.02,100.01,100.01,100.01,100.01,100.02,100.01,100,100.01,100.02,100.03,100.0501,100.04,100.03,100.03,100.0501,100.03,100.01,100.03,100.02,100.02,100.01,100.01,100.02,100.02,100.02,100.03,100.03,100.03,100.02,100.0501,100.03,100.02,100.02,100.01,100.01,100.01,99.99,99.99,99.98,99.98,99.99,99.98,99.9499,99.96,99.9399,99.9399,99.9399,99.9499,99.9399,99.9499,99.96,99.97,99.97,99.9499,99.9499,99.96,99.96,99.96,99.96,99.97,99.96,99.96,99.9499,99.9499,99.9399,99.9499,99.96,99.9499,99.9399,99.9299,99.9299,99.96,99.96,99.9299,99.9199,99.9199,99.9299,99.9199,99.9199
90685418,53639762,100,100,100,100,99.9868,99.9868,99.9868,99.9736,99.9736,99.9736,99.9604,99.9736,99.9604,99.9736,99.9736,99.9868,99.9736,99.9868,99.9868,99.9736,99.9736,99.9736,99.9736,99.9736,99.9604,99.9604,99.9736,99.9736,99.9736,99.9736,99.9604,99.9472,99.9736,99.9604,99.9604,99.9472,99.9604,99.9472,99.9604,99.9472,99.9472,99.9604,99.9604,99.9604,99.9472,99.9604,99.9472,99.9472,99.9736,99.9604,99.9604,99.9604,99.9604,99.9604,99.9472,99.9472,99.9604,99.9604,99.9472,99.9604,99.9604,99.9472,99.9736,99.9472,99.9604,99.9604,99.9472,99.9604,99.9472,99.9472,99.9472,99.9472,99.9472,99.9472,99.9472,99.9472,99.9604,99.9604,99.9604,99.9604,99.9472,99.9472,99.9604,99.9736,99.9472,99.9472,99.9604,99.9339,99.9472,99.9339,99.8943,99.8811,99.8943,99.8943,99.8943,99.8943,99.9075,99.9075,99.9339,99.9207,99.9339,99.9207,99.9339,99.9339,99.9339,99.9339,99.9472,99.9472,99.9472,99.9472,99.9472,99.9604,99.9604,99.9604,99.9604,99.9604,99.9604,99.9604,99.9736,99.9736,99.9604,99.9868,100,100.0264,100.0132,99.9868,100.0264,99.9868,99.9868,99.9736,100.0132,99.9868,100.0132,100,99.9868,100.0132,100.0132,99.9868,99.9868,99.9604,99.9472,99.9868,99.9604,100,100.0132,100.0396,100.0132,100.0132,100.0264,100.0132,100.0661,100.0396,100.0528,100.0396,100.0661,100.0528,100.0793,100.0925,100.0528,100.0793,100.1189,100.0793,100.0925,100.1057,100.1189,100.1057,100.0925,100.0925,100.1057,100.0925,100.1057,100.1057,100.0793,100.0793,100.1189,100.1453,100.1585,100.1585,100.1585,100.1718,100.1982,100.1718,100.185,100.1718,100.185,100.185,100.1718,100.1585,100.185,100.185,100.2114,100.1982,100.1718,100.1718,100.1718,100.1718,100.185,100.1718,100.1718,100.185,100.1718,100.185,100.1585,100.1585,100.1585,100.1718,100.1718,100.1585,100.1718,100.1982,100.185,100.1982,100.1982,100.1982,100.1585,100.1718,100.1718,100.2114,100.185,100.1982,100.1982,100.185,100.1982,100.185,100.2114,100.2378,100.2114,100.2246,100.2378,100.2246,100.2114,100.2114,100.2114,100.2246,100.1982,100.1982,100.2114,100.2114,100.185,100.1585
246175354,135565730,100,100,100.0097,100.0097,100.0097,100.0194,100.0389,100.0389,100.0486,100.0486,100.0486,100.0486,100.0486,100.0486,100.0583,100.0486,100.0583,100.0486,100.0583,100.0486,100.0583,100.0583,100.0389,100.0486,100.0583,100.0583,100.0583,100.0583,100.0583,100.0583,100.0583,100.0486,100.0389,100.0292,100.0292,100.0486,100.0389,100.0389,100.0486,100.0389,100.0389,100.0292,100.0389,100.0389,100.0292,100.0389,100.0486,100.0486,100.0486,100.0486,100.0389,100.0389,100.0389,100.0389,100.0389,100.0486,100.0389,100.0389,100.0486,100.0389,100.0486,100.0292,100.0292,100.0389,100.0389,100.0292,100.0292,100.0292,100.0389,100.0292,100.0194,100.0194,100.0292,100.0292,100.0292,100.0292,100.0292,100.0292,100.0292,100.0194,100.0292,100.0292,100.0389,100.0389,100.0292,100.0389,100.0292,100.0389,100.0389,100.0389,100.0389,100.0486,100.0486,100.0389,100.0389,100.0389,100.0389,100.0486,100.0486,100.0583,100.0583,100.0486,100.0486,100.0389,100.0389,100.0486,100.0389,100.0389,100.0389,100.0486,100.0486,100.0486,100.0583,100.0583,100.0583,100.0486,100.0583,100.0583,100.0486,100.0389,100.0194,100.0097,100.0194,100,99.9806,100.0097,100,100.0097,100,99.9903,100.0097,100.0292,100.0194,100.0292,100.0292,100.0194,100.0292,100.0292,100.0194,100,99.9903,100,100,99.9708,99.9417,99.9417,99.932,99.932,99.9417,99.9417,99.9611,99.9222,99.9611,99.9611,99.9222,99.9028,99.9125,99.9125,99.8931,99.9028,99.9222,99.9222,99.9028,99.9028,99.9028,99.932,99.9514,99.9417,99.9514,99.9417,99.9417,99.9611,99.9611,99.9708,99.9806,99.9708,99.9806,99.9903,99.9708,99.9708,99.9708,99.9708,99.9806,99.9806,99.9806,99.9903,99.9806,99.9417,99.9611,99.9806,99.9708,99.9903,99.9903,99.9806,100.0097,100.0097,100.0097,100.0097,100.0097,100.0097,100.0194,100.0194,100.0194,100.0194,100.0194,100.0194,100.0097,100.0097,100,100.0097,100.0194,100.0292,100.0292,100.0194,100.0389,100.0389,100.0583,100.0486,100.0486,100.0486,100.0486,100.0486,100.0583,100.0486,100.0583,100.068,100.0875,100.1069,100.0875,100.0875,100.068,100.0778,100.068,100.068,100.0778,100.0778,100.068,100.068,100.068,100.0583
157687825,141175822,100,100.011,99.989,100,99.989,99.989,100,100.011,100.011,100.011,100.011,100.011,100.011,100,100.011,100.011,100,100.011,100.011,100,99.989,99.989,100,100.011,100.0221,100.011,100.011,100.011,100.011,100.011,100.0221,100.0221,100.0221,100.0331,100.0441,100.0441,100.0552,100.0331,100.0331,100.0221,100.0331,100.0221,100.0221,100.0221,100.0221,100.0221,100.0221,100.0331,100.0221,100.0221,100.0221,100.0552,100.0552,100.0441,100.0441,100.0331,100.0221,100.0331,100.0221,100.0331,100.0331,100.0221,100.0221,100.0331,100.0441,100.0331,100.0331,100.0441,100.0221,100.0221,100.0221,100.011,100.0331,100.0331,100.0221,100.0331,100.0331,100.0221,100.011,100.011,100.011,99.989,100,100.0221,100.0221,100.0331,100.0441,100.0331,100.0441,100.0441,100.0772,100.0441,100.0552,100.0441,100.0441,100.0552,100.0552,100.0552,100.0552,100.0441,100.0441,100.0441,100.0331,100.0441,100.0331,100.0662,100.0662,100.0772,100.0772,100.0662,100.0662,100.0552,100.0441,100.0331,100.0331,100.0441,100.0331,100.0331,100.0441,100.0552,100.0221,100.011,100.0221,100.0331,100.0221,100,99.989,99.9669,99.9448,99.9559,99.8676,99.8345,99.8235,99.7793,99.8124,99.7904,99.7683,99.7793,99.7683,99.7683,99.7683,99.7242,99.7021,99.6359,99.6469,99.6469,99.6248,99.6248,99.5807,99.5917,99.5476,99.5586,99.5586,99.5366,99.6028,99.6138,99.6028,99.6028,99.6028,99.5697,99.5145,99.5586,99.5697,99.5807,99.5586,99.5586,99.6028,99.5917,99.5476,99.5586,99.5366,99.5366,99.5697,99.5697,99.5586,99.5697,99.5476,99.5807,99.5807,99.5807,99.5917,99.6138,99.5697,99.5586,99.5807,99.5917,99.5807,99.5807,99.5586,99.5697,99.5807,99.5807,99.5807,99.5586,99.5366,99.5476,99.5586,99.5476,99.5476,99.5586,99.5366,99.5366,99.5255,99.5035,99.5255,99.5035,99.5255,99.5366,99.5366,99.5476,99.5476,99.5366,99.5366,99.5476,99.5697,99.5697,99.5586,99.5586,99.5366,99.5476,99.5697,99.5917,99.5807,99.5586,99.5697,99.5697,99.5586,99.5697,99.5476,99.5586,99.5697,99.6138,99.6248,99.6359,99.6248,99.6248,99.6248,99.6469,99.6469,99.6579
171966802,104254687,100,100,99.9853,99.9853,100,99.9853,100,100,100,100,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9853,99.9706,99.9559,99.9706,99.9853,100,99.9853,99.9853,99.9853,99.9853,99.9853,99.9706,99.9853,99.9706,99.9853,99.9853,99.9853,99.9706,99.9706,99.9706,99.9853,99.9706,99.9559,99.9559,99.9706,99.9559,99.9559,99.9706,99.9559,99.9706,99.9559,99.9412,99.9559,99.9559,99.9559,99.9412,99.9118,99.9265,99.9118,99.9118,99.9265,99.9412,99.9118,99.8971,99.8971,99.9118,99.9265,99.9265,99.9118,99.9118,99.9265,99.9118,99.9412,99.8676,99.9118,99.8971,99.8676,99.8676,99.8676,99.8971,99.8824,99.8971,99.9265,99.8971,99.8824,99.8824,99.8824,99.8676,99.8971,99.8971,99.8971,99.9118,99.9118,99.9412,99.9265,99.9265,99.9265,99.9559,99.9118,99.9559,99.9265,99.9265,99.9412,99.9559,99.9706,99.9559,99.9559,99.9559,99.9559,99.9706,99.9706,99.9706,99.9706,99.9853,99.9706,99.9853,99.9853,99.9559,100,99.9412,99.8824,99.8676,99.8529,99.8088,99.8088,99.7941,99.7941,99.7647,99.7206,99.7059,99.7353,99.6912,99.6471,99.6765,99.6618,99.7059,99.7059,99.75,99.75,99.7206,99.7353,99.6912,99.6765,99.6765,99.6324,99.6618,99.6765,99.6912,99.7059,99.6912,99.5882,99.5441,99.6029,99.6324,99.6324,99.6324,99.6324,99.6176,99.6324,99.6618,99.6471,99.6324,99.6618,99.7206,99.6912,99.7059,99.7353,99.7206,99.7059,99.7059,99.75,99.7206,99.7353,99.75,99.75,99.7647,99.7353,99.7059,99.7206,99.7353,99.7647,99.7647,99.75,99.75,99.75,99.7353,99.7647,99.7206,99.75,99.75,99.7353,99.7059,99.7059,99.7059,99.7059,99.7206,99.7206,99.7206,99.75,99.7353,99.75,99.7353,99.7059,99.6912,99.6618,99.6471,99.6618,99.6765,99.6618,99.6618,99.6471,99.6471,99.6471,99.6912,99.7059,99.6765,99.6765,99.6912,99.7206,99.7206,99.7059,99.6912,99.7206,99.7206,99.7059,99.6912,99.7059,99.7353,99.7353,99.7647,99.75,99.75,99.7353,99.7353,99.7353,99.7647,99.7647,99.7647
217786907,70775710,100,100.0108,100,100.0108,100.0108,100.0108,99.9892,99.9784,99.9676,99.9676,99.9676,99.9676,99.9676,99.9676,99.9568,99.9568,99.9676,99.9676,99.9676,99.9784,100,99.9892,100.0108,100.0108,100.0108,100.0216,100.0324,100,100,100.0108,99.9892,99.9892,100,100.0108,100,100,100.0216,100.0216,100.0216,100.0216,100.0216,100.0108,100.0216,100.0324,100.0324,100.0216,100.0108,100,100,100,100.0324,100.0216,100.0324,100.0432,100.0647,100.0647,100.0755,100.0755,100.0647,100.0647,100.0647,100.0647,100.0647,100.0432,100.0324,100.0324,100.0108,100.0216,100.0108,100.0216,100.0108,100.0324,100.0216,100.0108,100.0108,100.0216,100.0216,100.0216,100.0216,100.0108,100,100.0108,100.0216,100.0432,100.0539,100.0432,100.0432,100.0539,100.0539,100.0539,100.0324,100.0216,100.0216,100.0432,100.0432,100.0539,100.0647,100.0755,100.0863,100.0755,100.0863,100.0755,100.0755,100.0647,100.0647,100.0755,100.0863,100.0863,100.0863,100.0755,100.0971,100.1079,100.1187,100.0971,100.1187,100.1079,100.0863,100.0863,100.0755,100.0863,100.0647,100.0971,100.1295,100.0971,100.1079,100.1187,100.1079,100.1511,100.1295,100.1511,100.1726,100.2158,100.2158,100.2158,100.2158,100.2158,100.1942,100.1726,100.1726,100.1834,100.1618,100.1511,100.1511,100.1295,100.1187,100.1403,100.1511,100.1511,100.1403,100.1726,100.1726,100.1834,100.205,100.205,100.205,100.2482,100.2374,100.2374,100.2266,100.2374,100.2374,100.2482,100.2374,100.205,100.2266,100.205,100.2266,100.2266,100.2266,100.2158,100.2374,100.2266,100.2158,100.205,100.2266,100.2374,100.2158,100.2158,100.2158,100.2374,100.2158,100.2266,100.2482,100.259,100.2482,100.2374,100.2374,100.205,100.205,100.2158,100.2374,100.259,100.2374,100.2374,100.2482,100.259,100.2374,100.2482,100.2266,100.2266,100.2266,100.2158,100.205,100.1942,100.2158,100.2158,100.2374,100.2374,100.2482,100.259,100.2697,100.2697,100.2482,100.259,100.2374,100.2158,100.2158,100.2266,100.205,100.2158,100.1942,100.1942,100.1942,100.1942,100.2158,100.2158,100.2266,100.2158,100.2158,100.2266,100.2374,100.2482,100.259,100.259,100.2805,100.3021,100.2913,100.3237,100.3021,100.2913
223652765,130809415,100,100,100,100,99.9895,99.9895,100,100,100,100.0105,99.9895,100,100,100,99.9895,99.9895,99.9791,99.9895,99.9895,99.9895,99.9791,99.9895,99.9791,99.9895,100,99.9895,99.9895,99.9791,99.9791,100,100,100,99.9895,99.9686,99.9686,99.9686,99.9686,99.9686,99.9582,99.9582,99.9582,99.9477,99.9477,99.9477,99.9372,99.9582,99.9686,99.9582,99.9477,99.9372,99.9477,99.9582,99.9582,99.9477,99.9477,99.9582,99.9791,99.9686,99.9791,99.9686,99.9686,99.9895,99.9686,99.9791,99.9686,99.9686,99.9582,99.9372,99.9372,99.9372,99.9582,99.9372,99.9477,99.9372,99.9477,99.9686,99.8849,99.9477,99.9163,99.9059,99.8849,99.8849,99.8849,99.8954,99.8954,99.8954,99.9059,99.8954,99.8954,99.8954,99.8849,99.864,99.8745,99.8745,99.8745,99.8849,99.8954,99.864,99.8745,99.8745,99.864,99.8745,99.8849,99.8954,99.9163,99.9059,99.8954,99.8849,99.8954,99.8849,99.864,99.8745,99.8745,99.8536,99.8536,99.8536,99.8745,99.864,99.864,99.8536,99.8536,99.8745,99.8849,99.8745,99.8222,99.8222,99.8117,99.8117,99.749,99.7594,99.7385,99.7385,99.7803,99.7699,99.7699,99.7699,99.728,99.7385,99.7385,99.7071,99.6757,99.6862,99.6862,99.6653,99.6339,99.6548,99.6653,99.6967,99.6967,99.6862,99.6862,99.6862,99.6757,99.7385,99.7385,99.749,99.7176,99.728,99.7699,99.7594,99.749,99.728,99.7594,99.7699,99.7385,99.7699,99.749,99.7908,99.8013,99.8117,99.8013,99.8013,99.8013,99.8117,99.8013,99.8326,99.8326,99.8536,99.8536,99.8326,99.8117,99.8117,99.8117,99.8431,99.8326,99.8222,99.8431,99.8536,99.8536,99.8326,99.8222,99.8013,99.8117,99.7699,99.8013,99.8013,99.8013,99.8222,99.7908,99.7908,99.7803,99.7908,99.7803,99.7803,99.7176,99.7071,99.6967,99.7176,99.7385,99.7594,99.7385,99.7594,99.749,99.7699,99.7699,99.7594,99.7594,99.7594,99.749,99.728,99.7385,99.7385,99.749,99.749,99.7385,99.728,99.7176,99.7176,99.728,99.7699,99.7803,99.7803,99.7699,99.7803,99.7908,99.7699,99.7803,99.7803,99.7385,99.749
